ID,Name
7590,NG+ Scaling -
7600,NG+ Scaling -
7610,NG+ Scaling -
7620,NG+ Scaling -
7630,NG+ Scaling -
7640,NG+ Scaling -
7650,NG+ Scaling -
7660,NG+ Scaling -
7670,NG+ Scaling -
7680,NG+ Scaling -
7800,
7801,
7802,
7810,
7811,
7812,
7820,
7821,
7822,
7830,
7831,
7832,
7900,
7901,
7902,
8001,HKS - Is Stealth
8002,
8003,
8004,
8005,
8006,
8007,
8008,
8031,
8032,
8033,
8034,
8035,
8036,
8037,
8038,
8040,
8041,
8042,
8060,
8061,
8062,
8070,
8080,
8081,
8082,
8085,
8086,
8087,
8088,
8089,
8090,
8092,
8100,
8110,
8160,
8190,
8195,
8200,
8201,
8202,
8203,
8204,
8205,
8206,
8207,
8208,
8209,
8350,
8351,
8352,
8353,
8354,
8355,
8408,
8409,
8410,
8420,
8430,
8440,
8500,
8501,
8505,
8506,
8510,
8520,
8540,
8541,
8550,
8551,
8552,
8553,
8560,
8570,Unknown - Hemorrhage
8571,
8600,
8610,
8670,
8700,
8710,
8720,
8730,
8800,
8801,
8802,
8810,
8850,
8860,
8870,
8900,
8901,
8902,
8903,
8904,
8905,
8906,
8907,
8908,
8909,
8910,
8920,
8921,
8922,
8923,
8924,
8925,
8926,
8927,
8928,
8929,
8930,
8931,
8932,
8933,
8934,
8970,
8971,
8972,
8975,
8978,
8979,
8980,
8990,
8991,
8998,
8999,
9500,
9501,
9502,
9503,
9510,
9511,
9512,
9520,
9521,
9522,
9523,
9524,
9530,
9531,
9532,
9540,
9541,
9545,
9546,
9547,
9548,
9550,
9551,
9560,
9600,
9601,
9602,
9603,
9604,
9605,
9606,
9607,
9608,
9609,
9610,
9611,
9612,
9613,
9614,
9615,
9616,
9617,
9618,
9619,
9620,
9621,
9622,
9623,
9624,
9625,
9626,
9627,
9628,
9629,
9630,
9631,
9632,
9633,
9634,
9635,
9636,
9637,
9638,
9639,
9640,
9641,
9642,
9643,
9644,
9645,
9646,
9647,
9648,
9649,
9650,
9651,
9660,
9661,
9662,
9663,
9670,
9671,
9672,
9680,
9681,
9690,
9700,
9701,
9702,
9703,
9704,
9705,
9706,
9710,
9711,
9712,
9720,
9721,
9730,
9731,
9732,
9733,
9734,
9740,
9741,
9742,
9743,
9750,
9760,
9770,
9780,
9820,
9821,
9822,
9823,
9824,
9825,
9826,
9827,
9828,
9829,
9830,
9831,
9832,
9833,
9834,
9835,
9837,
9838,
9839,
9840,
9841,
9842,
9843,
9844,
9845,
9846,
9847,
9848,
9849,
9850,
9851,
9852,
9853,
9854,
9855,
9856,
9857,
9858,
9859,
9860,
9861,
9862,
9863,
9864,
9865,
9866,
9900,
9990,
10000,Exile Soldier - Bullet
10001,Dog - Bullet
10002,Demi-human - Bullet
10003,Wandering Noble - Bullet
10004,
10005,Castle Foot Soldier - Bullet
10006,Fallen Hawks Soldier - Bullet
10007,
10008,Man-Serpent - Bullet
10009,
10010,Dominula Celebrant - Bullet
10100,
10101,
10102,
10103,
10104,
10105,
10106,
10107,
10108,
10109,
10111,
10112,
10113,
10114,
10115,
10116,
10117,
10118,
10119,
10120,
10121,
10122,
10124,
10125,
10126,
10127,
10128,
10129,
10130,
10131,
10132,
10133,
10134,
10135,
10136,
10137,
10138,
10139,
10140,
10141,
10142,
10143,
10144,
10145,
10146,
10147,
10148,
10149,
10150,
10151,
10152,
10153,
10154,
10155,
10156,
10157,
10158,
10159,
10160,
10161,
10162,
10163,
10164,
10165,Dragon-faced Flamethrower - Bullet
10166,
10167,
10168,
10169,
10170,
10171,
10172,
10173,
10174,
10175,
10176,
10177,
10178,
10179,
10180,
10181,
10182,
10183,
10184,
10185,
10186,
10187,
10190,
10191,
10192,
10193,
10195,
10196,
10197,
10198,
10199,
10200,
10201,
10202,
10203,
10204,
10205,
10206,
10207,
10210,
10211,
10220,
10230,
10240,
10241,
10242,
10243,
10244,
10245,
10246,
10247,
10248,
10249,
10250,
10251,
10252,
10253,
10254,
10255,
10256,
10257,
10270,
10280,
10281,
10282,
10283,
10284,
10285,
10286,
10287,
10290,
10291,
10292,
10293,
10294,
10295,
10296,
10300,
10301,
10302,
10303,
10310,
10311,
10312,
10313,
10314,
10315,
10316,
10317,Fallen Hawks Soldier - Bullet
10318,Fallen Hawks Soldier - Bullet [Chain]
10319,
10320,
10350,
10400,
10401,
10403,
10404,
10405,
10411,
10412,
10413,
10414,
10415,
10416,
10417,
10418,
10420,
10421,
10422,
10423,
10424,
10425,
10430,
10431,
10432,
10433,
10434,
10435,
10436,
10440,
10441,
10450,
10500,
10501,
10502,
10503,
10504,
10505,
10506,
10507,
10508,
10510,
10511,
10512,
10513,
10514,
10515,
10516,
10517,
10525,
10530,
10531,
10532,
10535,
10536,
10538,
10539,
10540,
10541,
10543,
10544,
10545,
10547,
10548,
10549,
10550,
10551,
10553,
10554,
10555,
10557,
10558,
10559,
10560,
10561,
10570,
10571,
10573,
10574,
10575,
10576,
10577,
10578,
10579,
10580,
10581,
10582,
10585,
10586,
10587,
10588,
10590,
10591,
10592,
10593,
10594,
10595,
10596,
10597,
10600,
10601,
10602,
10603,
10604,
10605,
10606,
10607,
10608,
10609,
10610,
10611,
10612,
10620,
10621,
10630,
10631,
10635,
10636,
10637,
10640,
10641,
10642,
10643,
10645,
10646,
10647,
10648,
10650,
10651,
10652,
10653,
10655,
10656,
10657,
10660,
10661,
10662,
10663,
10665,HKS - Unk Event 6001 Event Action Not Possible
10666,
10667,
10668,
10669,
10680,
10690,Mohg - Bullet
10691,Mohg - Bullet [Cycle]
10695,
10696,
10700,
10701,
10702,
10710,
10750,
10790,
10795,
10800,
10801,
10804,
10805,
10807,
10820,
10821,
10830,
10840,
10850,
10855,
10859,
10860,
10861,
10862,
10865,
10870,
10871,
10872,
10873,
10874,
10875,
10876,
10877,
10880,
10881,
10882,
10883,
10885,
10886,
10887,
10888,
10890,
10891,
10892,
10895,
10896,
10897,
10898,
10899,
10900,
10901,
10902,
10903,
10905,
10906,
10907,
10910,
10911,
10915,
10916,
10920,
10921,
10930,
10935,
10936,
10940,
10941,
10942,
10943,
10944,
10945,Warhawk - Bullet
10946,
10949,
10950,
10951,
10952,
10953,
10959,
10960,
10961,
10962,
10963,
10964,
10965,
10969,
10990,
10991,
10992,
10993,
10994,
10999,
11000,
11001,
11010,Tarnished's Furled Finger
11011,
11012,
11020,
11025,
11030,Duelist's Furled Finger
11031,
11035,
11040,
11050,
11055,
11080,
11081,
11082,
11083,
11084,
11085,
11086,
11087,
11088,
11089,
11090,
11100,
11101,
11110,
11111,
11112,
11113,
11114,
11120,
11121,
11122,
11123,
11130,
11131,
11135,
11136,
11139,
11140,Commander - Glory Attack
11141,Commander - Glory Defend
11145,
11146,
11147,
11148,
11149,
11150,
11151,
11152,
11155,
11160,
11161,
11162,
11163,
11164,
11165,
11166,
11167,
11168,
11169,
11170,
11171,
11199,
11320,
11321,
11322,
11323,
11324,
11325,
11326,
11327,
11328,
11329,
11400,
11405,
11406,
11410,
11411,
11412,
11413,
11420,
11421,
11423,
11430,
11431,
11432,
11433,
11434,
11435,
11436,
11440,
11441,
11442,
11443,
11444,
11445,
11450,
11455,
11456,
11457,
11458,
11460,
11461,
11462,
11463,
11470,
11471,
11500,
11501,
11502,
11550,
11551,
11552,
11560,
11561,
11570,
11571,
11575,
11580,
11581,
11590,
11591,
11595,
11596,
11600,
11601,
11602,
11603,
11604,
11605,
11606,
11610,
11611,
11612,
11613,
11614,
11615,
11616,
11650,
11651,
11652,
11653,
11654,
11655,
11656,
11657,Nox Swordstress
11658,
11659,
11690,
11691,Nox Swordstress/Silver Tear - Bullet
11692,
11693,
11694,
11695,
11696,
11697,
11698,
11700,
11701,
11702,
11703,
11704,
11705,
11710,
11711,
11720,
11721,
11750,
11751,
11752,
11753,
11755,
11756,
11757,
11758,
11761,
11762,
11765,
11766,
11767,
11768,
11769,
11770,
11771,
11772,
11773,
11774,
11775,
11800,
11801,
11805,
11806,
11809,
11810,
11811,
11813,
11814,
11815,
11817,
11818,
11820,
11821,
11822,
11825,
11826,
11830,
11831,
11840,
11841,
11845,
11846,
11847,
11848,
11850,
11851,
11855,
11860,
11870,
11875,
11876,
11880,
11889,
11890,
11891,
11892,
11893,
11894,
11895,
11897,
11898,
11899,
11900,
11901,
11902,
11920,
11930,
11931,
11932,
11933,
11934,
11935,
11936,
11937,
11938,
11940,
11941,
11942,
11943,
11944,
11945,
11946,
11947,
11948,
11949,
11950,
11951,
11952,
11953,
11954,God Devouring Serpent / Rykard Lord of Blasphemy - Bullet
11955,
11960,
11965,
11971,Vulgar Militia - Bullet
11975,
11976,
11977,
11978,
11980,
11981,
11982,
11983,
12000,Large Fingercreeper - Bullet
12001,
12002,
12003,
12010,
12011,
12012,
12013,
12014,
12015,
12016,
12017,
12018,Giant Fingercreeper
12019,
12020,
12021,
12030,
12031,
12032,
12033,
12041,
12042,
12043,
12044,
12045,
12046,
12047,
12048,
12049,
12050,
12051,
12052,
12053,
12054,
12055,
12056,
12057,
12058,
12059,
12060,
12061,
12062,
12100,
12101,
12110,
12111,
12150,
12151,
12155,
12156,
12157,
12158,
12159,
12160,
12161,
12162,
12163,
12164,
12165,
12166,
12167,
12168,
12169,
12170,
12171,
12172,
12173,
12174,
12175,
12176,
12177,
12180,
12181,
12183,
12184,
12185,
12186,
12187,
12188,
12189,
12199,
12200,
12201,
12202,
12203,
12204,
12205,
12206,
12207,
12208,
12209,
12210,
12211,
12212,
12213,
12214,
12215,
12216,
12217,
12230,
12231,
12232,
12233,
12234,
12235,
12236,
12237,
12238,
12239,
12240,
12241,
12242,
12243,
12244,
12245,
12290,
12291,
12293,
12294,
12295,
12296,
12297,
12298,
12400,
12401,
12402,
12403,
12404,
12405,
12406,
12407,
12408,
12409,
12410,
12450,
12455,
12460,
12461,
12462,
12463,
12465,
12470,
12480,
12481,
12490,
12491,
12495,
12496,
12500,
12501,
12510,
12511,
12512,
12513,
12520,
12530,
12531,
12532,
12535,
12536,
12537,
12540,
12545,
12560,
12561,
12562,
12563,
12565,
12590,
12591,
12592,
12593,
12594,
12595,
12596,
12597,
12598,
12599,
12600,
12601,
12602,
12603,
12604,
12605,
12606,
12607,
12608,
12610,
12611,
12612,
12613,
12614,
12615,
12616,
12617,
12620,
12630,
12633,
12634,
12635,
12636,
12637,
12638,
12640,
12641,
12642,
12643,
12644,
12645,
12646,
12647,
12648,
12649,
12650,
12651,
12660,
12665,
12670,
12671,
12672,
12700,
12705,
12710,
12720,
12730,
12731,
12732,
12733,
12734,
12735,
12736,
12737,
12738,
12740,
12741,
12742,
12743,
12744,
12745,
12746,
12747,
12748,
12750,
12751,
12752,
12755,
12760,
12761,
12765,
12766,
12770,
12775,
12776,
12780,
12800,
12810,
12820,
12850,
12855,
13020,Wolf - Bullet
13021,
13022,
13023,
13024,
13025,Wolf
13026,
13027,
13028,
13029,
13030,
13031,
13032,
13033,
13034,
13035,
13036,
13040,
13041,
13042,
13043,
13044,
13045,
13046,
13047,
13048,
13049,
13050,
13051,
13052,
13053,
13054,
13055,
13056,
13057,
13058,
13059,
13060,
13061,
13062,
13063,
13064,
13065,
13066,
13067,Castle Soldier
13068,
13069,
13070,
13071,
13072,
13073,
13074,
13075,
13076,
13077,
13078,
13079,
13080,
13081,
13082,
13083,
13084,
13085,
13086,
13100,
13101,
13102,
13103,
13104,
13105,
13106,
13107,
13108,
13110,
13111,
13120,Alabaster Lord - Bullet
13121,Alabaster Lord - Bullet
13150,
13151,
13152,
13153,Ancestral Follower - Bullet
13154,Ancestral Follower - Bullet
13155,
13156,Ancestral Follower Shaman - Bullet
13157,
13158,
13159,
13160,
13161,
13162,
13163,
13164,Ancestral Follower
13165,
13166,
13167,
13168,
13170,
13175,Ancestral Follower - Winged Greathorn
13176,
13177,
13178,
13179,
13180,
13185,
13190,
13191,Ancestral Follower - HP Restore
13195,
13196,
13197,
13198,
13199,
13200,
13201,
13202,
13203,
13204,
13205,
13206,
13207,
13208,
13209,
13210,
13211,
13212,
13213,
13214,
13215,
13216,
13217,
13218,
13219,
13220,
13221,
13222,
13223,
13244,
13245,
13246,
13247,
13248,
13249,
13250,
13251,
13252,
13253,
13254,
13255,
13256,
13257,
13258,Mad Pumpkin Head/Mad Pumpkin Head (Thin) - Bullet
13259,
13260,
13261,
13262,
13263,
13264,
13265,
13266,
13267,
13268,
13269,
13270,
13271,
13272,
13273,
13274,
13275,
13276,
13277,
13278,
13279,
13280,
13281,
13282,
13283,
13284,
13285,
13286,
13287,
13288,
13289,
13290,
13291,
13292,
13293,
13294,
13295,
13296,Castle Soldier
13297,
13298,
13299,
13300,
13301,
13302,
13303,
13304,
13305,
13330,
13331,
13332,
13333,
13334,
13335,
13336,
13340,
13349,
13350,
13351,
13352,
13353,
13354,
13355,
13356,
13357,
13358,
13359,
13360,
13389,
13390,
13400,
13403,
13404,
13405,
13408,
13410,
13411,
13415,
13416,
13417,
13418,
13420,
13421,
13422,
13430,
13431,
13449,
13450,
13451,
13460,
13461,
13462,Putrid Corpse - Explosion
13465,
13470,
13471,
13475,
13476,
13477,
13480,
13500,
13501,
13502,
13503,
13504,
13505,
13506,
13507,
13508,
13510,
13511,
13512,
13513,
13514,
13515,
13516,
13517,
13518,
13519,
13520,
13521,
13522,
13523,
13524,
13525,
13526,
13527,
13528,
13529,
13550,
13551,
13552,
13553,
13554,
13555,
13556,
13557,
13558,
13559,
13560,
13561,
13562,
13563,
13564,
13565,
13569,
13600,
13601,
13602,
13603,
13604,
13605,
13606,
13607,
13608,
13609,
13610,
13611,
13612,
13613,
13614,
13615,
13616,
13617,Ancestor Spirit - Drain Attack
13618,
13619,
13620,
13621,
13622,
13623,
13624,
13625,
13626,
13627,
13628,
13630,
13631,
13632,
13633,
13634,
13635,
13636,
13637,
13638,
13639,
13640,
13641,
13642,
13643,
13644,
13645,
13646,
13647,
13648,
13649,
13650,
13651,
13652,
13653,
13654,
13655,
13656,
13657,
13658,
13659,
13660,
13661,
13662,
13663,
13664,
13665,
13666,
13667,
13668,
13669,
13670,
13675,
13676,
13680,
13685,
13688,
13689,
13690,
13691,
13692,
13693,
13694,
13695,
13696,
13697,
13698,
13699,
13700,
13701,
13702,
13703,
13704,
13705,
13706,
13707,
13708,
13710,
13711,
13712,
13713,
13714,
13715,
13716,
13717,
13718,
13719,
13720,
13721,
13722,
13723,
13750,
13751,
13752,
13753,
13754,
13755,
13756,
13757,
13758,
13759,
13760,
13761,
13762,
13763,
13764,
13765,
13770,
13771,
13772,
13780,Tree Sentinel - Sacred Vow Self
13781,
13782,Tree Sentinel - Sacred Vow Ally
13783,
13784,
13800,
13801,
13802,
13803,
13804,
13805,
13806,
13810,
13811,
13812,
13813,
13814,
13815,
13816,
13817,
13818,
13819,
13822,
13823,
13824,
13850,
13851,
13852,
13855,Cleanrot Knight - Bullet - Buff
13856,Cleanrot Knight - Bullet - Buff
13860,
13861,
13862,
13863,
13864,
13865,
13866,
13867,
13868,
13869,
13870,
13871,
13872,
13873,
13899,
13900,
13901,
13902,
13903,
13904,
13905,
13906,
13907,
13908,
13909,
13910,
13911,
13912,
13913,
13914,
13915,
13916,
13917,
13918,
13919,
13920,
13921,
13922,
13923,
13924,
13925,
13926,
13927,
13928,
13929,
13930,
13931,
13932,
13933,
13934,
13935,
13936,
13937,
13938,
13939,
13940,
13941,
13942,
13943,
13944,Unknown - Hemorrhage
13945,
13950,
13951,
13952,
13953,
13954,
13955,
13956,
13957,
13958,
13959,
14000,
14001,
14002,
14003,
14004,
14005,
14006,
14007,
14008,
14009,
14010,
14011,
14012,
14013,
14014,
14015,
14016,Giant Crow - Bullet
14017,
14018,
14019,
14020,
14021,
14025,
14026,
14027,
14028,Giant Dog - Bullet
14045,
14050,
14051,
14052,
14053,
14054,
14055,
14056,
14057,
14058,
14059,
14060,
14061,
14070,
14080,
14081,
14082,
14085,
14086,
14087,
14088,
14089,
14090,
14091,
14092,
14093,
14094,
14100,
14101,
14102,
14103,
14104,
14150,
14151,
14152,
14153,
14154,
14160,
14200,
14201,
14202,
14203,
14204,
14205,
14206,
14207,
14208,
14209,
14210,
14250,
14251,
14252,
14253,
14254,
14255,
14256,
14257,
14258,
14259,
14260,
14261,
14262,
14263,
14264,
14265,
14266,
14270,
14271,
14272,
14273,
14274,
14275,
14276,
14277,
14278,
14279,
14280,
14299,
14300,
14301,
14302,
14303,
14304,
14305,
14306,
14307,
14308,
14310,
14311,
14350,
14351,[Rennala]
14352,[Rennala]
14353,[Rennala]
14354,[Rennala]
14355,
14356,
14357,
14358,
14359,
14360,
14361,
14362,
14363,
14364,
14365,
14366,
14367,
14368,
14369,
14370,
14371,
14372,
14373,
14374,
14375,
14376,
14377,
14378,
14379,
14380,
14381,
14382,
14383,
14384,
14385,
14386,Juvenile Scholar - Main Target
14387,
14388,
14389,
14390,
14391,
14392,
14393,
14394,
14395,
14396,
14397,
14398,
14399,
14400,
14401,
14402,
14403,
14405,Depraved Perfumer - Shield Bullet
14406,Depraved Perfumer - Bullet
14407,
14408,
14410,
14411,
14420,
14421,
14422,
14423,
14424,
14425,
14426,
14427,
14428,
14429,
14430,
14431,
14432,
14433,
14434,
14435,Depraved Perfumer
14436,
14437,
14438,
14439,Depraved Perfumer
14440,
14441,
14443,
14448,
14449,
14450,
14451,
14452,
14453,
14454,
14455,
14456,
14457,
14458,
14459,
14460,
14461,
14462,
14463,
14464,
14465,
14466,
14467,
14468,
14469,
14470,
14471,
14472,
14473,
14474,
14475,
14476,
14477,
14478,
14479,
14480,
14481,
14482,
14483,
14484,
14485,
14486,
14487,
14488,
14489,
14490,
14491,
14492,
14493,
14494,
14495,
14496,
14497,
14498,
14499,
14500,
14501,
14502,
14503,
14505,
14506,
14507,
14508,
14510,
14511,
14512,
14513,
14514,
14515,
14520,
14521,
14530,
14531,
14532,
14539,
14540,AI Observe - Unknown 1
14541,AI Observe - Unknown 2
14542,AI Observe - Unknown 3
14543,AI Observe - Unknown 4
14544,AI Observe - Unknown 5
14545,AI Observe - Unknown 6
14546,AI Observe - Unknown 7
14547,AI Observe - Unknown 8
14548,AI Observe - Unknown 9
14549,AI Observe - Unknown 10
14550,
14551,
14552,
14553,Blaidd the Half-Wolf - Bullet
14554,
14555,
14556,
14557,
14558,
14559,
14560,
14565,
14566,
14569,
14570,
14571,
14572,
14573,
14574,
14575,
14576,
14577,Rennala - Bullet
14578,
14579,
14580,
14585,
14586,
14589,
14590,
14591,
14592,
14593,
14595,
14596,Rennala 2 - Bullet Magic DEF Down
14597,
14598,
14599,
14600,
14601,
14602,
14603,
14604,
14605,
14606,
14607,
14608,
14610,
14611,
14612,
14613,
14614,
14647,
14649,
14650,
14651,
14652,
14653,
14654,
14660,
14661,
14662,
14663,
14664,
14665,
14666,
14667,
14668,
14669,
14670,
14671,
14699,
14700,
14701,
14702,
14703,
14704,
14705,
14706,
14707,
14708,
14710,
14711,
14712,
14713,
14714,
14715,
14716,
14717,
14720,
14721,
14722,
14723,
14724,
14725,
14726,
14727,
14728,
14749,
14750,
14751,
14760,
14762,
14765,
14766,
14767,
14768,
14769,
14770,
14771,
14780,
14781,
14782,
14785,
14790,
14791,
14792,
14793,
14794,
14795,
14796,
14797,
14799,
14800,
14801,
14802,
14803,
14804,
14805,
14806,
14807,
14808,
14809,
14850,
14851,
14852,
14853,
14854,
14855,
14856,
14857,
14858,
14859,
14860,
14861,
14862,
14863,
14864,
14865,
14866,
14867,
14868,
14869,
14870,
14871,
14872,
14873,
14874,
14875,
14876,
14877,
14878,
14879,
14880,
14881,
14882,
14883,
14885,
14886,
14887,
14888,
14889,
14890,
14891,
14892,
14893,
14894,
14895,
14896,
14897,
14898,Ancient Dragon - Lich Close Trigger Shock
14899,
14900,
14901,
14902,
14903,
14904,
14905,
14906,
14907,
14908,
14930,
14931,
14932,
14933,
14934,
14935,
14939,
14940,
14941,
14942,
14943,
14944,
14945,
14950,
14951,
14952,
14953,
14954,
14955,
14962,
14963,
14964,
14965,
14966,
14980,
14981,
14999,
15000,
15001,
15002,
15003,
15004,
15005,
15006,
15007,
15008,
15010,
15015,
15016,
15020,
15021,
15022,
15025,
15030,
15031,
15032,
15033,
15035,
15040,
15041,
15042,
15043,
15044,
15045,
15046,
15050,
15051,
15052,
15090,
15091,
15092,
15093,
15094,
15100,
15101,
15110,
15111,
15112,
15113,
15150,
15151,
15152,
15153,
15154,
15155,
15156,
15157,
15158,
15159,
15160,
15200,
15201,
15202,
15203,
15204,
15205,
15206,
15207,
15208,
15209,
15210,
15211,
15212,
15213,
15214,
15215,
15216,
15217,
15218,
15219,
15220,
15250,
15251,
15252,
15253,
15254,
15255,
15256,
15257,
15258,
15259,
15270,
15271,
15272,
15280,
15281,
15290,
15291,
15298,
15299,
15300,
15301,
15302,
15303,
15310,
15311,
15312,
15313,
15314,
15315,
15318,
15319,
15320,
15321,Tibia Mariner - Bullet
15322,Tibia Mariner - Bullet [Chain]
15323,
15324,
15325,
15326,
15327,
15328,
15329,
15330,
15331,
15335,
15338,
15339,
15340,
15345,
15346,
15347,
15348,
15349,
15350,
15351,
15352,
15353,
15354,
15355,
15356,
15357,
15358,
15359,
15360,
15361,
15362,
15363,
15364,
15365,
15366,
15367,
15368,
15369,
15400,
15401,
15402,
15403,
15404,
15405,
15406,
15407,
15408,
15409,
15430,
15440,
15441,
15442,
15443,
15444,
15445,
15450,
15451,
15452,Godskin Apostle - Sleep Awake
15453,
15454,
15455,
15456,
15457,
15458,
15459,
15460,
15461,
15465,
15466,
15467,Godskin Apostle - Lifedrain
15468,
15500,
15501,
15502,
15503,
15504,
15505,
15506,
15507,
15508,
15509,
15510,
15511,Godskin Noble
15512,
15513,
15514,
15515,
15516,
15550,
15551,
15552,
15553,
15554,
15555,
15556,
15557,
15600,
15601,
15602,
15603,
15604,
15605,
15606,
15607,
15608,
15609,
15610,
15611,
15612,
15613,
15650,
15651,
15652,
15653,
15654,
15655,
15656,
15657,
15658,
15659,
15660,
16000,
16001,
16002,
16003,
16004,
16005,
16006,
16007,
16008,
16009,
16010,
16011,
16012,
16013,
16014,
16015,
16016,
16017,
16018,
16019,
16020,
16021,
16022,
16023,
16024,
16025,
16026,
16027,
16028,
16029,
16030,
16031,
16032,
16033,
16034,
16040,
16045,
16046,
16047,
16048,
16049,
16050,
16051,
16052,
16053,
16054,
16055,
16056,
16057,
16058,
16059,
16060,
16061,
16062,
16063,
16064,
16065,
16066,
16067,
16068,
16069,
16070,
16071,
16072,
16073,
16074,
16075,
16076,
16077,
16078,
16079,
16081,
16082,
16116,
16117,
16125,
16126,
16127,
16130,
16139,
16140,
16141,
16142,
16145,
16146,
16148,
16149,
16150,
16151,
16152,
16153,
16154,
16155,
16156,
16157,
16158,
16159,
16160,
16161,
16200,
16201,
16202,
16203,
16204,
16205,
16206,
16207,
16208,
16209,
16210,
16211,
16212,
16213,
16214,
16215,
16216,
16217,
16218,
16219,
16220,
16221,
16222,
16223,
16224,
16225,
16226,
16227,
16228,
16229,
16230,
16231,
16232,
16233,
16238,
16239,
16240,
16246,
16247,
16248,
16249,
16250,
16251,
16252,
16253,
16254,
16260,
16265,
16266,
16270,
16271,
16280,
16281,
16282,
16283,
16284,
16285,
16286,
16290,
16291,
16292,
16295,
16296,
16297,
16299,
16300,
16301,
16302,
16303,
16304,
16305,
16306,
16307,
16308,
16309,
16310,
16311,
16312,
16313,
16314,
16315,
16316,Spirit Summon - Fade In
16317,
16318,
16319,
16349,
16400,
16401,
16402,
16403,
16404,
16405,
16406,
16407,
16408,
16409,
16410,
16411,
16412,
16413,
16414,Elemer of the Briar
16415,
16416,
16417,
16418,
16419,
16420,
16421,
16422,
16423,
16424,
16425,
16426,
16449,
16450,
16451,
16452,
16453,
16454,
16455,
16456,
16457,
16458,
16459,
16460,
16461,
16462,
16463,
16464,
16465,
16466,
16467,
16468,
16469,
16470,
16471,
16472,
16473,
16474,
16475,
16480,
16481,
16482,Fallingstar Beast - Ground AoE Alert
16484,
16485,
16486,
16488,Fallingstar Beast
16489,
16490,
16495,
16496,
16500,
16501,
16502,
16503,
16504,
16505,
16506,
16507,
16508,
16509,
16510,
16511,
16512,
16513,
16514,
16515,
16516,
16517,
16518,
16519,
16520,
16530,
16531,
16532,
16539,
16549,
16550,
16551,
16552,
16553,
16554,
16555,
16556,
16557,
16558,
16559,
16560,
16561,
16562,
16563,
16564,
16565,
16566,
16567,
16568,
16569,
16570,
16571,
16572,
16573,
16574,
16575,
16576,
16577,
16580,
16581,
16582,
16583,
16590,
16591,
16592,
16593,
16595,
16596,
16600,
16601,
16605,
16606,
16610,
16611,
16613,
16614,
16615,
16620,
16621,
16622,
16623,
16624,
16625,
16626,
16627,
16630,
16631,
16632,
16633,
16634,
16635,
16636,
16637,
16649,
16650,
16651,
16653,
16654,
16655,
16656,
16657,
16658,
16659,
16660,
16661,
16662,
16663,
16664,
16665,
16666,
16670,
16671,
16672,
16680,
16681,
16682,
16683,
16684,
16690,
16691,
16695,
16696,
16700,
16710,
16711,
16712,
16713,
16714,
16720,
16721,
16722,
16723,
16730,
16740,
16741,
16743,
16744,
16745,
16746,
16747,
16749,
16750,
16751,
16752,
16753,
16754,
16755,
16756,
16800,
16801,
16802,
16803,
16804,
16805,
16850,
16851,
16852,
16853,
16857,
16858,
16859,
16860,
16866,
16867,
16868,
16870,
16871,
16875,
16876,
16880,
16881,
16885,
16886,
16890,
16891,
16892,
16895,
16896,
16897,
16898,
16899,
16900,
16901,
16902,
16903,
16904,
16905,
16906,
16940,
16941,
16942,
16950,
16951,
16952,
16954,
16955,
16956,
16957,
16958,
16959,
17000,
17001,
17002,
17003,
17004,
17005,
17006,
17008,
17009,
17010,
17011,
17012,
17015,
17016,
17017,
17019,
17020,
17021,
17022,
17023,
17024,
17025,
17026,
17027,
17028,
17029,
17030,
17031,
17032,
17033,
17034,
17035,
17036,
17037,
17038,
17039,
17040,
17041,
17042,
17043,
17044,
17045,
17046,
17047,
17048,
17049,
17050,
17051,Unknown - Hemorrhage
17052,
17053,
17054,
17055,
17056,
17057,
17058,
17059,
17060,
17061,Unknown - Hemorrhage
17062,
17063,Unknown - Hemorrhage
17100,
17101,
17102,
17103,
17104,
17105,
17106,
17107,
17108,
17109,
17110,
17111,
17112,
17113,
17114,
17115,
17116,
17117,
17118,
17119,
17120,
17121,
17122,
17123,
17124,
17125,
17126,
17130,
17131,
17132,
17150,
17151,
17152,
17153,
17154,
17155,
17156,
17157,
17158,
17170,
17171,Imp
17175,
17176,
17200,
17201,
17202,
17203,
17204,
17205,
17206,
17210,
17250,
17252,
17253,
17254,
17255,
17260,
17265,
17270,
17275,
17300,
17301,
17302,
17303,
17304,
17305,
17306,
17307,
17308,
17309,
17310,
17320,
17321,
17322,
17325,
17326,
17327,
17328,
17330,
17331,
17332,
17333,
17350,
17351,
17352,
17353,
17354,
17355,
17356,
17400,
17401,
17405,
17406,
17407,
17408,
17410,
17420,
17421,
17422,
17425,
17426,
17450,
17451,
17452,
17550,
17551,
17552,
17553,
17554,
17600,
17601,
17602,
17603,
17604,
17605,
17606,
17607,
17608,
17609,
17610,
17611,
17612,
17613,
17614,
17615,
17616,
17617,
17618,
17619,
17620,
17625,
17626,
17628,
17629,
17630,
17631,
17632,
17633,
17634,
17635,
17636,
17637,
17638,
17639,
17640,
17641,
17642,
17643,
17644,
17645,
17646,
17648,
17649,
17650,
17651,
17652,
17653,
17654,Death Rite Bird - Bullet
17655,
17656,
17657,
17660,
17661,
17662,
17663,
17664,
17665,
17666,
17667,
17668,
17669,
17670,
17671,
17672,
17673,
17674,
17675,
17676,
17677,
17678,
17679,
17680,
18000,
18001,
18002,
18003,
18005,
18006,
18007,
18008,
18009,
18010,
18011,
18012,
18013,
18015,
18016,
